student_id,age,gender,study_hours_per_day,part_time_job,attendance_percentage,sleep_hours,mental_health_rating,extracurricular_participation,previous_gpa,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,exam_score,access_to_resources,health_status,extra_tuition
106200,24,0,3.0,1,44.0,4.6,6.6,0,3.05,4.5,0,3,4.8,5,8,7,78,,0,1
106201,22,0,3.8,1,67.6,5.1,8.3,0,4.0,3.8,0,0,12.3,6,8,7,99,,3,1
106202,19,0,5.82,0,92.5,6.4,7.6,0,4.0,3.3,0,3,7.7,7,9,6,93,,3,0
106203,16,0,5.2,1,98.3,5.0,8.8,0,4.0,10.0,0,5,9.5,5,10,5,95,,3,1
106204,18,1,5.2,0,79.8,7.8,4.0,0,4.0,6.7,0,3,12.5,7,5,10,97,,1,0
106205,24,2,3.1,0,65.4,7.4,7.2,0,2.93,4.9,0,3,5.9,9,9,6,76,,1,1
106206,17,0,6.9,0,57.1,7.3,3.1,1,2.93,5.2,0,2,12.2,7,6,9,74,,3,0
106207,22,0,6.95,1,72.8,7.7,6.2,0,3.92,4.1,0,1,15.7,2,5,10,100,,3,0
106208,19,1,3.21,1,40.5,5.6,8.7,1,2.44,5.4,0,1,6.1,2,4,10,54,,1,0
106209,28,0,3.8,1,91.9,5.1,5.7,0,4.0,2.3,0,3,6.9,5,9,6,100,,2,1
106210,20,2,6.31,0,77.4,7.9,3.0,0,3.97,2.1,0,3,11.4,9,1,10,100,,1,1
106211,24,1,6.8,0,79.9,4.0,7.8,1,4.0,4.3,0,2,14.7,7,6,9,100,,1,1
106212,28,2,8.56,0,61.1,7.7,5.3,1,4.0,3.1,0,2,15.8,1,4,10,98,,1,1
106213,28,0,6.6,1,91.0,5.1,6.9,0,3.89,4.3,0,0,13.4,3,2,10,98,,0,0
106214,27,2,8.6,0,85.3,6.9,5.0,1,3.93,1.7,0,5,17.0,8,10,5,98,,2,0
106215,25,0,6.06,0,57.4,6.7,6.9,0,4.0,6.8,0,0,13.3,8,3,10,97,,1,1
106216,22,2,8.47,1,42.8,8.1,4.5,1,4.0,5.5,0,2,11.0,5,4,10,98,,3,1
106217,17,1,6.2,0,78.0,5.4,5.7,1,4.0,5.0,0,3,12.5,5,2,10,100,,2,0
106218,25,0,3.9,0,86.6,5.4,9.2,0,2.6,3.9,0,4,8.3,9,3,10,55,,1,1
106219,19,2,4.6,0,78.3,6.6,7.8,1,3.3,4.1,0,0,8.3,10,4,10,87,,3,1
106220,18,2,5.93,0,53.6,7.9,9.0,1,3.13,5.7,0,4,9.3,7,3,10,74,,2,0
106221,22,1,4.4,1,93.2,9.4,6.9,0,4.0,6.7,0,2,11.0,6,2,10,97,,1,1
106222,23,2,4.7,0,56.8,8.4,8.1,1,4.0,1.0,0,4,11.2,1,7,8,100,,2,1
106223,22,0,3.0,0,84.3,5.6,5.8,0,3.14,3.7,0,3,4.1,1,5,10,84,,2,1
106224,26,0,4.12,0,93.6,5.7,6.4,1,3.59,5.9,0,3,8.7,6,6,9,95,,2,1
106225,27,0,3.8,0,50.1,9.0,6.3,0,3.01,6.0,0,2,9.9,10,4,10,79,,2,1
106226,18,0,2.5,0,89.0,6.7,3.6,0,4.0,2.7,0,1,6.3,9,10,5,97,,1,0
106227,23,0,6.5,0,67.8,5.5,2.0,1,3.41,5.9,0,5,14.3,3,1,10,93,,2,1
106228,22,0,4.74,1,83.2,7.0,8.1,0,3.22,5.8,0,1,9.3,9,5,10,82,,2,0
106229,16,1,4.0,0,94.7,6.5,4.1,0,2.93,6.8,0,0,8.8,3,8,7,79,,2,1
106230,16,1,8.0,0,42.7,8.8,6.7,1,3.97,6.1,0,5,13.5,2,9,6,100,,1,0
106231,23,1,2.5,0,53.2,8.1,4.7,0,3.7,4.5,0,0,6.2,1,6,9,90,,3,0
106232,17,1,3.21,0,76.8,4.0,8.4,1,3.06,6.9,0,5,8.1,6,1,10,75,,2,1
106233,16,2,2.8,1,59.3,9.3,6.5,0,4.0,4.2,0,4,5.9,6,10,5,100,,2,0
106234,27,0,5.8,0,93.4,9.7,9.3,0,4.0,5.1,0,3,14.7,10,3,10,100,,2,0
106235,23,2,2.1,0,70.8,7.7,5.8,0,4.0,5.9,0,1,6.7,5,3,10,95,,1,0
106236,16,2,2.1,1,59.8,4.7,8.0,0,3.4,4.9,0,3,6.3,1,6,9,86,,2,1
106237,28,0,3.26,1,86.0,8.8,7.7,0,2.7,3.0,0,0,11.4,2,4,10,71,,2,0
106238,23,1,4.93,1,67.8,7.6,5.9,0,4.0,6.3,0,3,9.6,1,8,7,100,,2,1
106239,22,0,6.7,0,83.5,5.8,6.6,0,3.04,5.8,0,2,9.6,7,4,10,65,,2,1
106240,21,1,4.3,0,82.8,4.0,5.2,0,4.0,7.8,0,5,8.6,7,3,10,100,,2,0
106241,20,0,2.5,1,43.0,8.4,5.6,0,2.83,5.8,0,4,8.4,5,1,10,75,,2,1
106242,20,1,2.0,0,58.7,7.1,8.9,0,3.06,7.0,0,1,4.4,6,5,10,79,,2,1
106243,24,1,2.6,1,77.1,6.6,8.5,0,4.0,2.5,0,5,8.5,8,9,6,96,,2,1
106244,24,2,5.4,1,88.8,6.6,5.0,0,3.98,7.6,0,3,9.1,10,4,10,100,,1,0
106245,16,2,3.8,0,55.3,5.6,5.3,0,3.1,3.3,0,0,10.2,1,2,10,70,,2,0
106246,17,1,0.2,0,59.2,8.1,5.4,1,4.0,4.8,0,3,3.3,9,6,9,100,,2,0
106247,23,1,4.9,1,70.5,7.6,10.0,1,3.53,3.7,0,1,12.2,6,3,10,85,,2,1
106248,20,0,3.54,1,94.2,9.3,8.4,0,2.98,3.1,0,2,10.4,9,6,9,78,,2,1
106249,16,1,3.7,0,85.6,6.4,8.1,0,4.0,1.0,0,3,7.9,6,9,6,98,,3,1
106250,23,2,4.6,0,72.8,4.1,7.1,0,3.22,4.3,0,1,5.5,7,3,10,80,,1,1
106251,19,0,3.5,0,63.0,9.6,6.6,0,2.47,4.0,0,5,10.1,1,1,10,67,,1,0
106252,21,1,5.5,0,64.1,7.2,3.9,1,4.0,4.6,0,0,11.6,2,7,8,100,,2,0
106253,18,2,7.1,1,89.8,7.7,6.8,0,4.0,7.5,0,2,13.0,9,6,9,87,,1,1
106254,22,1,6.6,1,82.9,8.8,2.6,0,3.93,3.4,0,5,9.8,3,8,7,98,,3,1
106255,27,2,4.4,0,46.9,7.3,7.8,1,3.08,6.2,0,4,8.2,3,2,10,73,,1,0
106256,19,0,4.91,0,55.8,6.6,5.6,0,4.0,6.1,0,5,11.4,1,6,9,100,,1,1
106257,22,0,4.7,0,98.9,9.3,7.0,0,2.91,5.7,0,0,7.5,1,1,10,71,,3,1
106258,25,2,0.85,0,81.0,9.8,5.2,0,3.33,5.4,0,2,7.7,1,1,10,84,,1,1
106259,22,0,5.7,0,81.9,5.7,8.0,1,4.0,4.2,0,4,10.7,10,1,10,98,,2,0
106260,17,2,5.9,0,74.8,7.1,2.6,0,4.0,3.3,0,3,11.3,3,9,6,100,,1,0
106261,25,0,6.24,1,48.6,6.7,3.1,1,4.0,5.9,0,0,12.7,1,6,9,95,,3,1
106262,20,1,3.8,0,48.2,8.2,7.8,0,4.0,4.9,0,3,9.6,5,6,9,100,,1,0
106263,28,0,5.3,1,84.8,9.1,8.3,1,4.0,2.4,0,3,12.6,10,9,6,100,,1,1
106264,21,0,5.3,0,89.5,9.7,5.8,1,4.0,3.7,0,0,12.7,5,7,8,100,,3,0
106265,16,1,1.9,1,61.2,6.7,7.4,1,3.4,4.6,0,2,5.5,1,5,10,88,,1,0
106266,25,1,3.6,1,60.6,4.0,7.2,1,3.85,8.8,0,0,8.2,7,5,10,97,,2,0
106267,24,0,5.2,0,59.3,6.6,9.0,0,4.0,3.6,0,5,8.1,8,2,10,97,,1,0
106268,25,0,3.4,0,59.0,7.3,7.0,0,3.39,3.7,0,2,11.2,10,2,10,78,,1,1
106269,19,0,6.6,1,65.2,8.5,8.7,0,4.0,6.2,0,2,11.6,2,10,5,92,,3,1
106270,27,0,3.9,1,84.8,6.9,6.5,0,4.0,6.1,0,0,6.9,3,3,10,100,,0,1
106271,18,1,1.3,1,81.4,7.0,5.5,0,3.25,5.7,0,5,8.2,2,7,8,84,,1,0
106272,27,1,1.82,1,47.0,5.6,9.4,0,2.72,5.3,0,5,10.1,3,4,10,69,,2,0
106273,17,1,4.4,1,48.8,6.7,4.9,1,3.37,6.6,0,0,12.9,4,2,10,77,,2,1
106274,18,0,5.5,0,80.2,5.0,6.6,1,2.76,4.6,0,1,11.3,3,3,10,62,,2,0
106275,20,2,2.8,0,40.2,6.3,5.6,1,4.0,2.8,0,4,8.6,3,2,10,92,,0,1
106276,26,2,5.39,1,98.4,7.5,6.1,1,3.17,4.2,0,1,11.4,1,6,9,79,,2,0
106277,24,2,2.1,0,52.1,6.9,4.8,0,4.0,3.9,0,5,4.6,5,3,10,100,,1,1
106278,23,0,3.0,0,81.8,8.2,8.5,0,3.91,6.5,0,4,9.5,2,1,10,100,,3,1
106279,23,2,2.5,1,56.4,7.2,8.7,1,3.66,4.8,0,1,6.2,8,3,10,93,,2,1
106280,27,2,5.7,1,79.8,7.1,6.0,1,4.0,4.2,0,1,12.0,8,7,8,95,,2,0
106281,26,1,3.1,1,53.4,10.2,10.0,1,4.0,3.4,0,0,8.0,6,3,10,96,,1,0
106282,20,1,1.1,1,45.2,7.7,4.2,0,3.33,7.7,0,4,6.7,6,3,10,81,,1,1
106283,17,1,2.2,1,86.1,5.5,9.2,0,3.74,3.6,0,4,8.6,2,9,6,96,,3,1
106284,24,2,0.4,1,76.2,6.3,8.0,1,4.0,4.3,0,1,6.6,9,5,10,100,,3,1
106285,21,0,4.07,0,54.7,7.5,8.8,0,3.11,3.5,0,3,11.8,3,9,6,67,,1,1
106286,28,0,4.7,0,85.5,5.6,6.1,1,3.53,4.7,0,0,12.5,7,6,9,82,,2,0
106287,25,2,2.6,1,74.1,6.6,7.0,1,3.95,9.1,0,1,8.2,8,5,10,86,,1,1
106288,17,2,5.11,0,86.6,9.5,6.1,0,3.43,3.7,0,3,12.2,4,5,10,86,,2,0
106289,22,1,2.6,0,70.8,9.9,5.6,1,3.22,6.3,0,2,6.1,1,1,10,87,,3,1
106290,23,2,3.7,0,85.9,5.6,8.3,1,3.0,2.8,0,0,7.9,10,3,10,77,,3,0
106291,26,1,9.35,1,79.0,8.0,9.5,0,4.0,1.6,0,5,14.1,4,3,10,96,,1,0
106292,25,2,9.2,0,59.4,7.5,8.5,1,3.65,8.0,0,2,17.1,4,5,10,93,,1,1
106293,17,1,7.6,1,49.1,7.8,5.9,1,3.18,6.0,0,2,13.4,2,8,7,87,,1,0
106294,17,2,6.3,0,40.8,8.2,8.2,0,3.12,2.1,0,2,14.6,7,3,10,74,,2,0
106295,18,1,4.3,1,56.2,9.5,5.0,0,2.61,5.1,0,1,11.6,5,2,10,61,,0,1
106296,23,0,1.9,0,75.0,7.2,4.6,0,3.71,6.8,0,0,10.6,5,3,10,97,,1,0
106297,18,1,7.79,1,83.7,8.7,8.2,0,3.79,6.7,0,4,15.5,9,9,6,96,,0,1
106298,27,1,4.5,1,47.3,6.8,3.1,0,4.0,8.2,0,2,8.6,3,6,9,99,,1,1
106299,27,2,4.5,1,51.2,8.2,5.3,1,4.0,3.8,0,2,8.2,7,2,10,96,,3,0
106300,16,1,5.9,1,40.1,6.8,6.4,0,2.67,4.3,0,0,9.1,2,2,10,69,,2,0
106301,18,2,3.3,1,70.8,7.0,10.0,0,4.0,6.8,0,2,10.3,9,4,10,100,,0,0
106302,27,1,4.4,1,60.5,6.5,7.3,0,3.35,4.7,0,3,8.9,6,4,10,77,,2,0
106303,25,1,6.2,1,55.9,4.0,10.0,0,4.0,3.8,0,1,13.6,1,9,6,100,,3,1
106304,16,1,6.7,0,59.5,7.6,4.1,0,3.93,6.7,0,2,12.4,10,3,10,100,,2,1
106305,28,2,1.6,1,50.8,4.0,7.0,0,2.44,7.2,0,2,6.2,7,6,9,59,,2,1
106306,28,1,3.6,0,61.5,9.7,7.8,1,4.0,4.1,0,1,6.5,2,2,10,100,,3,0
106307,19,2,2.1,1,62.5,7.8,8.4,1,4.0,3.5,0,0,9.7,4,10,5,98,,2,1
106308,28,2,3.1,0,76.3,5.6,6.1,1,3.68,3.8,0,2,7.4,9,10,5,94,,2,1
106309,16,0,5.1,1,87.8,7.8,7.9,1,4.0,4.9,0,1,9.6,8,4,10,98,,2,1
106310,20,0,3.8,0,41.8,6.2,7.2,0,4.0,2.0,0,5,7.0,2,4,10,100,,3,0
106311,24,1,8.4,1,61.4,6.6,5.1,1,3.34,5.2,0,3,15.6,6,2,10,79,,2,0
106312,17,2,2.9,1,81.3,7.7,9.2,1,4.0,1.6,0,2,9.5,1,7,8,100,,3,1
106313,22,2,0.1,0,84.4,6.9,6.1,1,4.0,2.5,0,2,5.8,8,10,5,96,,2,1
106314,20,2,3.4,1,46.5,5.2,8.4,0,4.0,5.6,0,1,12.0,7,6,9,100,,2,1
106315,24,0,5.4,0,46.7,6.6,6.6,1,4.0,7.5,0,1,13.7,7,7,8,100,,1,1
106316,16,0,4.0,1,56.5,6.5,1.5,0,4.0,6.8,0,1,9.3,10,7,8,100,,3,0
106317,23,1,4.8,1,72.8,8.0,10.0,1,2.77,3.7,0,4,10.7,4,6,9,71,,2,1
106318,18,1,6.5,0,58.0,7.4,2.8,1,3.74,4.5,0,0,10.6,4,6,9,92,,0,1
106319,23,1,3.6,0,64.8,6.2,5.6,1,2.93,6.2,0,0,7.7,5,3,10,67,,0,1
106320,28,1,6.7,0,67.7,7.1,8.3,1,4.0,4.5,0,1,15.3,10,10,5,98,,2,0
106321,27,1,7.2,1,82.2,8.5,5.2,0,4.0,8.1,0,2,12.0,6,7,8,100,,1,1
106322,23,0,4.4,1,89.4,8.8,8.6,1,3.59,2.5,0,0,10.3,9,5,10,93,,2,1
106323,19,2,7.6,1,61.6,5.8,2.8,0,4.0,4.8,0,1,14.6,2,6,9,100,,1,0
106324,16,2,8.0,1,54.1,5.3,5.8,1,4.0,3.0,0,0,14.7,10,7,8,97,,2,0
106325,17,1,3.1,0,63.8,6.7,7.5,1,3.58,5.7,0,5,12.6,3,2,10,79,,1,1
106326,16,2,5.7,0,59.1,6.9,5.5,1,4.0,5.1,0,0,13.6,6,6,9,99,,1,1
106327,16,2,2.9,1,62.4,6.7,9.4,1,3.41,6.1,0,5,10.3,7,8,7,89,,2,1
106328,17,1,6.9,1,99.7,7.2,6.4,0,4.0,1.5,0,1,13.1,3,5,10,100,,2,1
106329,22,1,4.2,0,65.6,7.0,6.4,1,4.0,9.1,0,0,10.7,3,4,10,98,,1,1
106330,25,2,2.7,1,71.1,5.5,6.6,1,2.98,8.1,0,0,10.1,5,8,7,73,,1,1
106331,24,2,2.7,0,42.9,5.1,8.6,0,4.0,5.7,0,1,9.8,4,10,5,96,,1,1
106332,20,0,4.7,0,45.0,5.2,6.6,0,3.66,5.2,0,1,7.3,9,8,7,82,,3,1
106333,18,1,2.9,1,87.5,5.0,5.9,0,2.99,4.4,0,4,9.5,1,5,10,80,,2,0
106334,28,1,2.0,1,64.4,7.5,7.8,0,3.63,4.3,0,4,7.3,6,6,9,95,,2,1
106335,25,2,5.0,1,65.6,7.9,4.6,1,3.75,7.0,0,0,7.8,10,3,10,96,,3,0
106336,22,0,6.93,1,68.9,7.8,9.7,1,4.0,6.1,0,0,12.9,7,8,7,95,,2,0
106337,20,0,1.73,0,86.4,5.5,6.8,1,3.15,4.5,0,5,8.8,2,7,8,75,,3,0
106338,19,1,5.7,1,53.1,5.7,6.5,1,3.72,7.1,0,3,14.2,6,2,10,92,,2,0
106339,16,0,1.6,1,55.8,4.8,5.9,1,2.72,7.2,0,5,6.0,7,7,8,70,,1,1
106340,26,2,5.1,0,90.0,6.7,8.8,1,3.0,2.6,0,2,7.8,4,3,10,68,,2,0
106341,27,1,1.4,1,70.3,7.7,8.8,0,3.7,3.1,0,1,5.2,5,8,7,94,,1,1
106342,26,1,6.4,0,55.0,6.5,8.1,0,4.0,2.8,0,0,13.4,10,4,10,94,,1,0
106343,28,0,3.2,0,82.7,6.0,5.7,0,4.0,5.4,0,0,8.5,9,1,10,92,,2,0
106344,17,0,1.9,0,57.5,4.0,8.3,0,3.98,7.3,0,4,11.2,2,4,10,100,,1,0
106345,16,0,3.7,0,52.9,8.7,5.8,0,4.0,3.5,0,2,7.7,1,9,6,100,,0,0
106346,17,2,0.0,1,46.7,8.8,7.5,1,4.0,2.8,0,0,2.6,7,1,10,96,,1,0
106347,23,2,8.0,1,68.0,9.4,1.5,1,4.0,1.0,0,5,14.0,6,1,10,100,,3,1
106348,26,1,7.21,0,96.7,7.5,5.0,0,3.95,8.5,0,1,16.0,1,9,6,100,,0,1
106349,16,1,5.7,1,43.0,7.4,9.8,0,4.0,2.4,0,3,9.3,10,7,8,100,,1,1
106350,25,1,3.3,1,49.4,8.6,5.2,0,3.22,4.4,0,5,5.7,10,6,9,80,,3,1
106351,25,0,4.5,0,84.9,6.8,5.5,0,2.74,5.1,0,3,12.2,4,1,10,66,,1,1
106352,28,2,3.9,0,46.4,9.8,10.0,1,4.0,1.6,0,2,10.3,5,9,6,99,,3,1
106353,23,2,5.51,0,64.7,8.1,5.8,1,3.98,7.2,0,2,9.2,5,7,8,100,,1,0
106354,23,0,6.14,0,72.7,6.2,10.0,1,4.0,4.7,0,4,10.1,2,2,10,99,,2,1
106355,16,0,3.5,1,89.7,9.4,6.4,1,4.0,6.6,0,4,9.8,3,10,5,97,,1,0
106356,19,2,4.9,1,87.5,8.3,5.9,0,3.68,1.6,0,0,11.3,9,10,5,89,,0,1
106357,28,2,3.3,1,66.5,6.7,7.7,1,2.86,3.1,0,2,6.2,10,1,10,73,,3,1
106358,27,1,2.4,0,54.8,5.6,9.3,0,3.99,7.9,0,2,8.4,4,3,10,100,,3,1
106359,26,2,3.8,0,68.0,6.9,6.0,1,3.78,4.8,0,4,10.2,3,2,10,93,,2,1
106360,20,2,2.7,0,73.2,4.0,5.9,1,2.59,2.3,0,4,10.0,8,5,10,73,,2,0
106361,27,0,0.8,1,73.6,6.7,5.7,1,2.5,2.8,0,0,7.9,10,5,10,65,,0,1
106362,21,0,3.94,0,51.0,5.0,5.0,1,3.44,3.9,0,0,6.3,9,10,5,86,,2,1
106363,21,0,5.2,0,49.1,7.9,5.7,1,4.0,9.6,1,4,12.5,4,3,10,93,,2,0
106364,16,2,2.9,1,92.2,7.5,6.6,0,2.71,9.3,0,0,7.5,5,4,10,68,,2,1
106365,16,1,4.85,0,99.0,4.7,6.5,1,3.58,7.2,0,4,11.0,5,9,6,91,,2,1
106366,24,1,4.1,0,55.0,11.1,7.7,1,4.0,5.0,0,3,11.9,2,10,5,100,,1,1
106367,22,2,6.9,0,48.0,7.4,6.0,1,4.0,8.4,0,3,15.3,7,8,7,97,,2,0
106368,21,2,4.2,0,94.5,6.1,6.8,0,3.21,6.9,0,1,12.4,10,1,10,79,,1,1
106369,26,1,3.1,1,78.3,8.4,6.9,0,2.98,6.2,0,2,8.1,10,6,9,79,,2,0
106370,28,1,1.6,1,69.9,7.8,6.7,1,3.75,1.3,0,4,4.9,6,1,10,87,,1,1
106371,23,0,3.14,0,42.2,4.9,4.2,0,3.76,2.4,0,5,10.1,8,3,10,100,,2,1
106372,18,1,4.1,0,97.4,7.6,7.2,1,4.0,5.0,0,3,5.8,10,7,8,97,,1,1
106373,22,2,4.5,1,64.5,8.0,8.0,0,3.62,3.0,0,2,8.9,10,9,6,95,,1,1
106374,20,0,6.11,0,52.2,7.6,7.0,0,4.0,3.6,0,4,12.5,8,3,10,97,,0,1
106375,21,1,2.2,1,90.4,6.1,6.4,0,2.43,7.9,0,0,8.0,9,3,10,61,,1,1
106376,17,1,4.4,1,72.6,8.0,6.7,1,3.79,7.3,0,1,8.6,3,3,10,92,,1,1
106377,17,2,6.65,1,70.3,6.2,9.7,0,3.68,2.0,0,5,12.8,4,1,10,96,,1,0
106378,22,0,2.1,0,94.1,4.8,4.7,0,3.67,6.6,0,5,6.1,7,10,5,90,,1,1
106379,22,2,0.7,0,68.6,7.9,5.5,1,3.8,5.6,0,5,4.6,7,7,8,100,,0,1
106380,26,2,6.9,1,92.1,4.5,4.9,1,2.9,10.0,0,3,12.7,5,6,9,73,,3,1
106381,22,2,2.0,1,44.0,5.6,10.0,0,4.0,3.8,0,0,7.1,2,6,9,100,,1,1
106382,26,2,2.3,1,74.6,6.1,8.7,0,4.0,7.0,0,0,4.0,8,8,7,98,,2,0
106383,17,2,2.2,0,64.1,6.2,8.7,0,3.48,2.6,0,0,6.9,1,6,9,92,,2,1
106384,24,2,6.02,1,56.6,4.5,5.9,0,3.9,1.0,0,0,12.1,9,3,10,96,,2,1
106385,19,0,7.1,1,94.0,6.4,4.7,0,4.0,5.8,0,4,11.1,1,4,10,99,,1,0
106386,20,0,4.4,1,93.5,6.0,7.1,1,3.04,2.6,0,4,10.6,6,1,10,71,,1,1
106387,16,0,6.5,0,55.8,7.4,4.4,1,4.0,6.3,0,0,11.1,1,1,10,98,,2,0
106388,20,0,5.3,1,44.8,5.9,10.0,1,3.15,6.3,0,3,8.2,10,1,10,72,,2,1
106389,20,1,4.32,0,76.3,5.4,7.7,0,2.84,4.0,0,4,7.2,1,6,9,75,,2,1
106390,22,0,7.51,0,68.6,6.2,4.9,0,3.81,8.1,0,3,9.5,1,9,6,98,,2,0
106391,28,0,2.2,0,61.5,8.7,10.0,0,3.91,5.3,0,0,8.2,1,3,10,100,,2,0
106392,21,1,6.75,1,89.4,6.8,10.0,0,3.55,3.4,0,3,10.5,7,1,10,98,,3,1
106393,23,0,3.4,0,64.1,7.7,5.6,0,4.0,3.2,0,1,9.5,3,6,9,97,,2,1
106394,20,0,6.3,1,55.2,6.8,3.8,1,4.0,5.8,0,3,13.0,3,9,6,100,,1,1
106395,23,2,4.34,0,84.3,4.0,6.8,1,2.84,8.1,1,4,14.7,3,2,10,71,,3,1
106396,21,0,1.89,1,69.1,9.3,3.8,1,3.58,7.6,0,2,7.4,5,9,6,87,,2,1
106397,17,0,2.6,1,92.3,5.0,8.1,1,4.0,4.7,0,0,7.9,3,4,10,100,,2,0
106398,24,0,9.9,0,68.4,4.0,10.0,0,4.0,4.8,0,3,12.8,2,10,5,98,,3,0
106399,16,0,2.9,1,97.1,6.9,9.1,0,3.28,4.8,0,5,9.5,7,9,6,76,,2,0
106400,28,1,3.5,0,77.8,4.0,6.5,1,4.0,7.2,0,1,9.5,9,7,8,100,,2,0
106401,28,1,4.0,1,81.5,6.8,6.0,1,3.82,1.3,0,5,10.0,4,6,9,97,,2,0
106402,21,1,5.2,0,99.0,4.2,8.5,0,4.0,3.3,0,1,12.5,9,9,6,100,,2,1
106403,16,0,2.7,1,83.5,7.0,8.6,0,4.0,4.5,0,4,7.7,2,4,10,94,,2,0
106404,27,0,3.1,1,82.7,9.4,9.8,0,3.28,5.0,0,5,9.0,5,2,10,90,,1,1
106405,19,2,3.0,1,41.3,7.6,8.3,0,4.0,3.0,0,1,10.9,2,8,7,91,,2,0
106406,19,2,3.4,0,51.9,7.4,7.3,1,2.84,8.3,0,5,12.6,2,8,7,71,,0,0
106407,20,2,6.4,0,97.0,8.0,9.1,0,4.0,4.7,0,0,14.7,9,10,5,100,,1,1
106408,26,1,0.0,0,61.3,7.2,8.4,1,2.95,6.3,0,0,5.2,3,2,10,71,,2,1
106409,28,2,0.8,0,59.1,5.0,8.9,1,2.52,1.0,0,2,7.1,9,1,10,60,,1,1
106410,28,0,4.7,1,98.6,5.7,8.6,0,4.0,8.4,0,0,9.4,5,5,10,100,,1,0
106411,28,1,2.8,0,41.3,7.0,7.0,1,4.0,4.5,0,2,10.2,5,6,9,96,,3,1
106412,28,2,5.88,1,74.8,5.8,5.1,1,4.0,7.6,0,4,9.0,10,7,8,100,,1,1
106413,20,2,2.37,0,45.1,6.1,9.0,1,4.0,2.0,0,5,9.6,2,9,6,94,,2,1
106414,27,0,3.0,0,97.0,5.5,5.2,0,4.0,3.0,0,4,6.9,10,9,6,100,,2,1
106415,24,2,5.6,0,66.4,8.7,4.3,1,4.0,8.2,0,5,9.5,3,9,6,97,,0,0
106416,17,0,6.81,1,66.9,7.2,1.2,1,4.0,2.6,0,0,12.2,4,6,9,98,,2,1
106417,16,0,6.3,1,42.5,8.5,6.1,0,4.0,6.5,0,1,12.6,1,6,9,99,,2,1
106418,26,0,5.0,1,52.0,7.4,9.6,1,3.52,5.1,0,2,10.5,1,1,10,88,,1,0
106419,21,2,5.31,0,65.1,5.4,10.0,1,4.0,5.8,0,5,12.7,8,1,10,100,,0,1
106420,18,2,4.7,0,82.0,8.0,4.2,1,3.58,9.1,0,3,10.7,1,10,5,90,,1,1
106421,28,0,0.3,1,97.1,6.2,10.0,1,3.88,5.3,0,2,2.9,9,3,10,100,,3,1
106422,25,0,0.34,0,40.7,9.3,2.4,0,2.9,2.5,0,3,6.4,5,2,10,65,,1,0
106423,26,2,3.5,0,98.4,4.7,5.1,0,4.0,6.2,0,1,5.7,5,8,7,98,,1,1
106424,18,0,5.7,0,44.9,6.9,7.3,0,4.0,4.2,0,4,10.0,2,7,8,94,,1,1
106425,17,1,6.5,0,42.3,5.7,3.2,0,2.73,7.1,0,1,9.0,9,4,10,68,,3,1
106426,17,1,2.5,0,60.5,7.7,5.1,0,3.22,4.2,0,1,5.6,6,5,10,76,,2,0
106427,23,0,5.8,0,72.1,7.2,8.7,1,3.31,3.1,0,0,11.8,8,2,10,75,,3,1
106428,23,0,4.1,0,40.4,7.3,4.7,0,4.0,1.9,0,1,11.5,8,4,10,100,,3,0
106429,21,0,2.7,0,53.3,8.8,9.1,1,2.55,6.4,0,5,5.9,5,1,10,54,,3,1
106430,26,0,4.3,1,45.8,8.4,5.7,0,3.3,6.3,0,5,12.6,8,9,6,77,,2,0
106431,28,2,3.1,0,59.6,7.2,6.8,1,3.04,5.5,0,0,10.0,8,6,9,75,,2,1
106432,27,1,6.6,1,95.7,8.9,9.4,1,3.2,5.2,0,2,15.8,3,4,10,81,,3,0
106433,26,1,4.0,1,94.4,6.0,7.1,1,3.5,5.3,0,1,12.1,8,3,10,95,,1,0
106434,24,2,2.7,1,63.4,6.6,10.0,0,4.0,4.2,0,0,7.8,10,6,9,100,,0,1
106435,19,0,3.3,0,57.8,8.2,7.2,0,3.23,5.3,0,0,7.0,5,1,10,87,,1,1
106436,18,2,6.6,0,61.6,7.6,8.9,1,4.0,4.5,0,3,14.6,8,2,10,100,,2,1
106437,16,2,6.3,1,62.8,11.0,8.0,1,3.69,3.7,0,0,11.2,8,2,10,89,,1,1
106438,18,2,4.7,1,55.2,6.8,7.3,0,3.85,4.3,0,5,5.6,3,1,10,84,,2,0
106439,28,1,4.7,1,92.4,6.9,8.9,0,3.48,4.8,0,1,12.7,4,3,10,86,,3,1
106440,22,1,4.6,0,69.3,6.5,5.7,0,4.0,7.0,0,5,8.4,6,7,8,93,,1,0
106441,20,0,4.4,0,42.3,7.0,9.3,1,3.29,3.3,0,2,8.3,4,4,10,85,,0,1
106442,22,0,4.0,0,63.7,8.7,10.0,1,4.0,5.5,0,2,8.0,1,10,5,92,,1,1
106443,23,0,6.2,0,88.8,8.2,7.4,1,4.0,2.7,0,4,12.2,4,7,8,99,,1,0
106444,25,2,4.9,0,76.0,7.3,5.2,1,3.13,3.6,0,4,10.3,9,8,7,80,,2,1
106445,22,2,5.2,1,95.6,7.9,6.3,0,3.22,3.3,0,5,13.3,6,2,10,73,,2,0
106446,17,1,1.9,1,52.8,7.2,5.9,1,3.2,7.3,0,3,6.5,5,6,9,80,,3,1
